employee_id;nationality_group;native_language;is_expat_migrant;relocated_for_job;department;job_level;salary;hire_date;last_promotion_date;performance_rating;manager_id;team_size;inclusion_score;belonging_index;manager_inclusion_score;attrition;voluntary_exit;exit_reason
E0711;Anglophone Americas;English;1;1;IT;2;37602;14/05/2018;25/01/2024;4;M049;11;361;348;332;0;;
E0712;Lusophone Americas;Portuguese;0;0;Operations;5;98791;23/03/2017;;3;M009;5;415;342;265;1;10;Inclusion Issues
E0713;Lusophone Americas;Portuguese;1;1;Human Resources;3;41521;13/06/2018;06/04/2020;4;M028;4;315;264;259;1;10;Better Opportunity
E0714;Lusophone Europe;Portuguese;0;0;Finance;3;56135;02/12/2022;13/12/2023;3;M021;5;321;264;366;0;;
E0715;Central Europe;Polish;0;0;Operations;1;27083;21/04/2023;;1;M039;5;335;268;29;0;;
E0716;Central Europe;German;0;0;Research & Development;2;32828;21/05/2018;;3;M042;5;409;342;358;0;;
E0717;Southern Europe;Spanish;1;0;Research & Development;1;28186;19/03/2020;;3;M047;4;272;215;35;1;10;Inclusion Issues
E0718;Lusophone Americas;Portuguese;1;1;Finance;1;25573;19/01/2020;;4;M046;8;292;315;229;1;10;Lack of Growth
E0719;Central Europe;Czech;1;1;IT;3;49989;28/02/2023;;3;M030;7;397;375;324;0;;
E0720;Anglophone Americas;English;1;1;Human Resources;2;34461;13/03/2015;;3;M003;12;324;335;392;0;;
E0721;Anglophone Americas;English;1;1;IT;1;29364;15/11/2018;;4;M016;11;307;272;334;0;;
E0722;Central Europe;German;1;0;Human Resources;2;33289;30/06/2019;25/04/2025;4;M047;4;312;3;294;1;10;Better Opportunity
E0723;Francophone Europe;French;0;0;Human Resources;2;36242;13/07/2023;;3;M045;5;337;355;253;0;;
E0724;Francophone Europe;French;1;1;IT;1;25483;13/02/2022;08/11/2023;3;M046;8;253;236;408;0;;
E0725;Lusophone Europe;Portuguese;0;0;IT;3;52517;02/05/2020;;1;M022;8;319;318;26;0;;
E0726;Central Europe;Czech;1;1;IT;4;67804;18/04/2021;;2;M048;11;32;268;37;0;;
E0727;Central Europe;German;1;1;Operations;2;38602;06/04/2015;;3;M048;10;348;311;293;0;;
E0728;Lusophone Americas;Portuguese;1;0;Operations;1;26938;28/03/2023;;3;M023;6;309;237;373;0;;
E0729;Anglophone Americas;English;0;0;IT;5;102987;25/07/2018;;3;M015;9;294;266;365;0;;
E0730;Lusophone Americas;Portuguese;1;1;Finance;3;42003;04/07/2021;;5;M027;6;272;213;287;1;10;Relocation
E0731;Lusophone Europe;Portuguese;0;0;Sales;3;47837;06/01/2022;;2;M024;3;345;238;304;0;;
E0732;Southern Europe;Spanish;0;0;IT;4;63252;29/12/2022;;3;M019;4;278;269;319;0;;
E0733;Francophone Europe;French;0;0;Research & Development;5;91204;31/03/2016;;4;M011;6;225;224;353;0;;
E0734;Southern Europe;Italian;0;0;Human Resources;3;56556;11/01/2023;;4;M039;11;331;29;288;0;;
E0735;Lusophone Americas;Portuguese;0;0;IT;3;47277;14/01/2023;;4;M029;9;355;304;388;0;;
E0736;Southern Europe;Greek;1;1;Sales;1;25264;19/12/2017;21/01/2022;4;M030;10;231;209;256;1;10;Better Opportunity
E0737;Lusophone Europe;Portuguese;0;0;Operations;1;25580;07/11/2020;01/08/2022;4;M037;8;34;277;326;0;;
E0738;Central Europe;Czech;1;1;IT;1;27921;19/11/2017;;1;M014;12;237;198;403;1;0;Restructuring
E0739;Other;Other;1;0;Sales;3;44248;13/11/2020;;4;M032;5;314;253;291;0;;
E0740;Lusophone Americas;Portuguese;1;1;Sales;3;42361;17/03/2017;;3;M041;3;325;329;258;0;;
E0741;Lusophone Europe;Portuguese;0;0;Sales;3;50733;09/02/2016;;3;M018;11;444;383;32;0;;
E0742;Anglophone Americas;English;1;1;Research & Development;3;47257;25/09/2022;;2;M039;7;315;269;333;1;0;Performance
E0743;Southern Europe;Greek;1;1;Research & Development;3;47738;08/01/2021;;2;M041;4;308;294;369;0;;
E0744;Francophone Europe;French;1;1;Finance;4;67316;20/09/2023;;3;M041;12;337;307;184;0;;
E0745;Anglophone Americas;English;1;1;Operations;2;37184;18/12/2017;;3;M018;11;25;224;404;1;10;Inclusion Issues
E0746;Lusophone Europe;Portuguese;1;1;Finance;3;51752;03/11/2018;;3;M012;6;374;347;257;0;;
E0747;Lusophone Europe;Portuguese;0;0;Finance;1;26656;01/11/2021;04/02/2026;2;M011;6;359;262;381;0;;
E0748;Other;Other;1;1;IT;1;24178;28/05/2018;;3;M047;8;22;213;302;1;10;Inclusion Issues
E0749;Lusophone Americas;Portuguese;1;1;IT;4;67811;21/03/2015;;3;M043;7;307;309;301;0;;
E0750;Lusophone Europe;Portuguese;0;0;Operations;2;41250;13/03/2016;03/08/2017;3;M031;12;43;295;365;1;10;Inclusion Issues
E0751;Southern Europe;Italian;1;0;Operations;2;35258;04/02/2018;;3;M019;4;198;191;463;0;;
E0752;Southern Europe;Spanish;0;0;Operations;1;24726;01/10/2017;22/04/2021;4;M017;11;392;324;332;1;0;Performance
E0753;Southern Europe;Greek;0;0;Sales;4;67708;29/05/2017;11/07/2020;3;M024;8;372;423;336;0;;
E0754;Lusophone Americas;Portuguese;1;1;Human Resources;4;67180;10/03/2019;17/02/2022;5;M033;8;388;359;284;0;;
E0755;Lusophone Europe;Portuguese;0;0;Operations;3;52396;16/12/2023;;4;M037;10;229;136;341;1;10;Lack of Growth
E0756;Southern Europe;Greek;1;1;Research & Development;3;47727;07/10/2022;;5;M002;9;215;19;337;0;;
E0757;Lusophone Americas;Portuguese;1;1;Research & Development;3;47095;01/05/2022;;4;M037;8;382;309;311;1;10;Better Opportunity
E0758;Lusophone Europe;Portuguese;0;0;Operations;2;34071;15/07/2018;;4;M013;7;335;357;471;1;0;Restructuring
E0759;Lusophone Americas;Portuguese;1;0;Human Resources;2;36063;08/04/2019;21/03/2022;3;M014;9;298;259;398;0;;
E0760;Lusophone Europe;Portuguese;0;0;Human Resources;5;100486;07/01/2019;;3;M013;6;339;368;332;0;;
E0761;Francophone Europe;French;0;0;Human Resources;1;28837;28/06/2019;;2;M024;7;378;308;364;0;;
E0762;Lusophone Americas;Portuguese;0;0;Human Resources;5;84471;05/04/2022;;1;M016;5;315;267;33;1;10;Inclusion Issues
E0763;Lusophone Americas;Portuguese;0;0;IT;1;27062;07/10/2016;;2;M034;5;345;247;383;1;10;Lack of Growth
E0764;Francophone Europe;French;0;0;Sales;3;44270;16/04/2015;06/10/2020;3;M048;5;443;408;332;0;;
E0765;Lusophone Europe;Portuguese;1;1;Research & Development;1;24615;02/05/2020;;3;M035;10;365;364;312;0;;
E0766;Southern Europe;Spanish;1;1;Operations;3;46587;28/05/2021;16/02/2023;3;M010;6;267;209;271;0;;
E0767;Francophone Europe;French;1;1;IT;3;51690;30/06/2022;;3;M018;5;297;297;39;0;;
E0768;Central Europe;Polish;0;0;Research & Development;5;81408;12/02/2022;11/12/2023;2;M021;3;395;319;315;0;;
E0769;Lusophone Europe;Portuguese;0;0;Research & Development;2;35836;07/12/2019;28/12/2021;4;M033;8;295;329;337;0;;
E0770;Lusophone Europe;Portuguese;0;0;Sales;3;49040;08/10/2023;;4;M035;5;441;476;416;0;;
E0771;Lusophone Americas;Portuguese;1;1;Finance;2;31150;29/08/2020;01/10/2025;5;M033;6;368;372;345;0;;
E0772;Lusophone Europe;Portuguese;0;0;Operations;2;40738;25/01/2019;;4;M034;5;317;274;356;1;10;Lack of Growth
E0773;Southern Europe;Greek;1;0;Operations;2;30622;30/06/2019;14/01/2025;3;M027;10;273;249;341;1;10;Better Opportunity
E0774;Other;Arabic;1;1;Research & Development;2;35014;20/09/2017;;2;M027;9;274;224;319;0;;
E0775;Francophone Europe;French;1;1;IT;3;44223;22/12/2019;04/01/2022;4;M001;4;26;228;349;1;10;Inclusion Issues
E0776;Lusophone Europe;Portuguese;1;0;IT;2;39322;12/04/2019;;3;M041;10;253;209;354;0;;
E0777;Southern Europe;Italian;0;0;Research & Development;2;33562;17/03/2023;;3;M024;6;38;304;407;0;;
E0778;Lusophone Europe;Portuguese;0;0;IT;1;26331;11/09/2020;04/12/2024;4;M023;4;24;271;346;0;;
E0779;Lusophone Europe;Portuguese;0;0;IT;1;31341;12/12/2022;;4;M037;9;271;2;333;1;0;Restructuring
E0780;Lusophone Americas;Portuguese;1;1;Sales;3;47721;01/06/2019;;1;M042;10;307;304;288;0;;
E0781;Other;Other;1;1;Operations;1;22904;12/04/2018;;4;M047;10;297;246;359;0;;
E0782;Francophone Europe;French;0;0;Sales;2;40778;13/12/2017;;2;M036;11;308;243;274;0;;
E0783;Southern Europe;Spanish;0;0;Human Resources;2;38280;19/04/2023;;5;M021;7;394;388;312;0;;
E0784;Francophone Europe;French;1;0;Finance;2;38281;19/06/2023;05/06/2024;3;M008;6;287;192;286;0;;
E0785;Lusophone Europe;Portuguese;0;0;IT;1;25267;24/12/2022;;4;M026;7;378;366;324;0;;
E0786;Southern Europe;Greek;0;0;Sales;3;56717;19/08/2018;;3;M003;6;351;266;318;0;;
E0787;Lusophone Europe;Portuguese;0;0;Research & Development;2;40841;18/08/2016;28/06/2018;5;M040;10;377;308;279;0;;
E0788;Southern Europe;Greek;1;1;Finance;3;54148;28/12/2023;09/07/2025;3;M016;8;28;238;335;0;;
E0789;Francophone Europe;French;0;0;Operations;1;29983;18/10/2023;;4;M035;8;424;422;346;0;;
E0790;Other;Mandarin;1;1;Human Resources;2;32720;22/09/2015;;2;M036;10;321;278;334;0;;
E0791;Southern Europe;Spanish;1;1;IT;1;27801;23/04/2015;;3;M046;5;335;299;281;0;;
E0792;Anglophone Americas;English;1;1;IT;3;56776;05/08/2015;;3;M008;4;338;272;3;0;;
E0793;Central Europe;German;0;0;Research & Development;4;60232;20/07/2020;;3;M007;9;221;161;301;0;;
E0794;Lusophone Americas;Portuguese;1;1;Research & Development;3;47055;25/01/2017;07/09/2018;3;M042;4;353;286;411;0;;
E0795;Lusophone Americas;Portuguese;0;0;Human Resources;3;44134;08/01/2015;;3;M001;8;341;312;393;0;;
E0796;Other;Mandarin;1;1;Operations;1;25548;25/09/2016;;3;M029;5;239;151;336;1;10;Relocation
E0797;Southern Europe;Spanish;0;0;Sales;5;84336;29/08/2022;21/01/2026;2;M007;10;34;325;306;0;;
E0798;Central Europe;Polish;0;0;Human Resources;3;45179;05/10/2017;;3;M032;6;3;273;326;1;0;Restructuring
E0799;Southern Europe;Greek;0;0;Operations;1;27570;10/06/2022;;5;M037;12;312;24;343;1;10;Inclusion Issues
E0800;Francophone Europe;French;1;1;Finance;1;24991;02/11/2021;;3;M050;7;248;23;263;1;10;Relocation
E0801;Francophone Europe;French;0;0;IT;1;23834;25/05/2018;;3;M035;3;384;298;285;0;;
E0802;Lusophone Europe;Portuguese;0;0;Human Resources;2;35133;26/06/2017;;2;M014;10;374;35;409;1;0;Performance
E0803;Central Europe;Polish;1;1;Sales;5;96314;03/03/2019;;3;M010;5;243;19;334;0;;
E0804;Central Europe;Czech;1;0;IT;3;48859;31/08/2019;;3;M013;10;413;372;347;0;;
E0805;Lusophone Americas;Portuguese;1;1;Human Resources;3;49145;24/06/2020;25/12/2023;3;M048;7;396;341;326;0;;
E0806;Southern Europe;Italian;1;1;Research & Development;5;87776;04/06/2016;;1;M031;4;261;242;349;0;;
E0807;Lusophone Americas;Portuguese;1;1;Finance;3;48733;08/06/2022;;4;M013;6;318;276;369;0;;
E0808;Francophone Europe;French;1;1;IT;1;27762;01/09/2020;11/03/2022;4;M022;10;323;328;349;0;;
E0809;Lusophone Europe;Portuguese;0;0;Research & Development;2;36336;01/04/2016;;3;M035;3;328;281;384;0;;
E0810;Lusophone Americas;Portuguese;1;1;Human Resources;4;57169;08/07/2017;;1;M035;4;3;335;352;0;;
E0811;Lusophone Europe;Portuguese;0;0;Operations;2;41741;31/08/2017;;4;M023;10;244;229;241;1;10;Inclusion Issues
E0812;Other;Other;0;0;Research & Development;2;30267;13/05/2018;07/06/2021;3;M035;6;334;319;338;0;;
E0813;Francophone Europe;French;1;1;IT;2;34972;15/10/2018;07/07/2021;2;M034;6;322;345;229;0;;
E0814;Southern Europe;Italian;0;0;Operations;4;73408;16/03/2019;;3;M010;10;279;291;386;0;;
E0815;Southern Europe;Greek;1;1;Sales;2;33287;20/10/2020;;5;M002;6;244;254;328;0;;
E0816;Lusophone Americas;Portuguese;1;1;Research & Development;2;36469;18/06/2016;;3;M040;12;402;313;327;1;10;Better Opportunity
E0817;Lusophone Americas;Portuguese;1;1;Sales;1;22522;28/09/2015;;5;M038;10;243;227;334;1;0;Performance
E0818;Anglophone Americas;English;1;1;Finance;3;53267;18/10/2017;;4;M010;10;342;316;348;0;;
E0819;Lusophone Europe;Portuguese;1;1;IT;5;87260;31/05/2021;06/01/2022;5;M043;12;295;292;381;1;10;Inclusion Issues
E0820;Other;Arabic;0;0;IT;1;26011;12/04/2018;;5;M006;8;329;246;286;1;0;Restructuring
E0821;Lusophone Americas;Portuguese;1;1;Operations;4;57359;14/11/2016;14/09/2018;4;M017;10;365;328;317;0;;
E0822;Central Europe;Polish;0;0;Research & Development;4;74850;13/02/2015;;1;M025;6;491;47;312;1;10;Inclusion Issues
E0823;Anglophone Americas;English;1;1;Sales;3;49890;28/12/2017;02/01/2021;5;M006;8;389;293;366;0;;
E0824;Francophone Europe;French;1;1;Research & Development;3;42363;25/02/2015;;3;M040;4;324;319;398;0;;
E0825;Lusophone Europe;Portuguese;0;0;Human Resources;3;46460;22/07/2016;25/03/2021;5;M012;4;346;296;271;0;;
E0826;Central Europe;Polish;1;1;Finance;4;64601;02/12/2022;09/01/2025;4;M038;3;331;259;361;1;0;Performance
E0827;Southern Europe;Greek;0;0;IT;1;29163;09/02/2017;28/05/2019;4;M015;5;255;27;325;0;;
E0828;Francophone Europe;French;0;0;IT;1;23699;31/08/2022;23/01/2024;2;M005;10;399;327;407;0;;
E0829;Southern Europe;Spanish;0;0;IT;2;41504;25/07/2022;09/05/2026;4;M024;12;322;278;333;0;;
E0830;Central Europe;Polish;1;1;Finance;2;33094;02/08/2021;13/12/2025;3;M030;10;395;327;42;0;;
E0831;Anglophone Americas;English;1;1;Finance;2;32271;21/07/2018;;4;M010;9;285;284;385;1;0;Performance
E0832;Lusophone Americas;Portuguese;1;1;Human Resources;2;35444;28/02/2021;20/09/2022;3;M047;10;221;121;39;1;0;Performance
E0833;Other;Arabic;0;0;IT;2;32470;21/08/2017;;3;M014;9;18;167;309;1;10;Lack of Growth
E0834;Lusophone Europe;Portuguese;0;0;Sales;4;76116;22/02/2019;;3;M002;10;317;267;367;0;;
E0835;Central Europe;Polish;0;0;Finance;3;51105;22/06/2021;;4;M009;8;343;264;407;0;;
E0836;Southern Europe;Spanish;0;0;Finance;4;65528;27/01/2016;;2;M021;4;289;222;33;0;;
E0837;Other;Hindi;1;1;Research & Development;3;39649;21/09/2023;26/11/2024;3;M001;8;232;247;259;0;;
E0838;Lusophone Europe;Portuguese;0;0;Operations;1;30088;09/02/2017;;3;M008;7;317;279;259;0;;
E0839;Southern Europe;Italian;1;1;IT;4;58887;13/08/2016;09/04/2017;4;M049;9;349;333;364;0;;
E0840;Lusophone Europe;Portuguese;0;0;Human Resources;5;93995;21/03/2017;;3;M011;12;335;362;43;0;;
E0841;Southern Europe;Greek;0;0;Research & Development;2;39210;03/03/2021;05/02/2024;4;M026;5;286;316;38;0;;
E0842;Lusophone Europe;Portuguese;0;0;IT;1;25069;06/10/2015;29/10/2016;3;M046;6;359;351;366;0;;
E0843;Lusophone Americas;Portuguese;0;0;Finance;2;31966;02/09/2019;;3;M010;11;391;294;317;0;;
E0844;Francophone Europe;French;1;1;Human Resources;1;24119;23/06/2015;21/03/2020;3;M010;5;328;264;34;0;;
E0845;Central Europe;German;1;1;Human Resources;3;48586;14/06/2015;22/02/2016;3;M038;10;378;343;298;0;;
E0846;Lusophone Americas;Portuguese;1;1;IT;3;45917;23/09/2020;;4;M049;12;297;266;373;0;;
E0847;Anglophone Americas;English;1;1;IT;3;47121;06/04/2016;07/04/2021;2;M014;6;325;236;317;1;10;Better Opportunity
E0848;Lusophone Europe;Portuguese;0;0;Sales;1;24800;20/02/2015;23/08/2016;4;M014;10;423;413;324;0;;
E0849;Other;Mandarin;0;0;Finance;2;32438;25/06/2022;;3;M040;4;378;295;268;0;;
E0850;Other;Hindi;1;1;Research & Development;1;24310;30/09/2019;;3;M018;9;208;17;305;1;10;Better Opportunity
E0851;Lusophone Europe;Portuguese;1;1;IT;3;55257;16/12/2016;07/12/2017;4;M030;12;306;249;404;1;10;Better Opportunity
E0852;Anglophone Americas;English;1;1;Finance;2;38225;30/06/2015;;5;M018;7;329;292;307;1;10;Relocation
E0853;Francophone Europe;French;0;0;IT;1;27287;19/11/2019;;4;M015;3;345;325;278;0;;
E0854;Anglophone Americas;English;0;0;Operations;1;30172;21/11/2018;;3;M024;10;419;437;331;0;;
E0855;Central Europe;Polish;0;0;Finance;2;36255;02/10/2021;06/01/2023;3;M023;10;271;257;295;0;;
E0856;Other;Mandarin;1;1;IT;1;22051;20/11/2023;27/04/2026;3;M027;4;18;206;336;1;10;Better Opportunity
E0857;Lusophone Europe;Portuguese;0;0;IT;3;49939;23/04/2016;29/06/2021;4;M036;9;258;223;349;0;;
E0858;Central Europe;German;1;1;Research & Development;4;60541;03/01/2015;;5;M007;10;346;32;355;0;;
E0859;Francophone Europe;French;1;1;IT;1;22826;08/05/2015;01/01/2017;2;M050;4;37;349;428;0;;
E0860;Lusophone Americas;Portuguese;1;1;Sales;2;33594;23/11/2021;;4;M003;10;402;358;351;0;;
E0861;Southern Europe;Italian;0;0;Human Resources;2;38018;08/12/2018;;4;M002;9;386;357;387;0;;
E0862;Lusophone Americas;Portuguese;1;1;Research & Development;3;43907;13/03/2021;;4;M014;12;288;255;344;1;0;Restructuring
E0863;Other;Other;1;1;Sales;3;48132;01/05/2022;;3;M008;11;167;155;332;1;10;Better Opportunity
E0864;Lusophone Americas;Portuguese;1;1;Human Resources;2;35360;24/12/2016;;1;M012;6;349;286;404;0;;
E0865;Francophone Europe;French;0;0;Human Resources;1;24552;21/04/2023;;4;M002;10;261;236;269;0;;
E0866;Anglophone Americas;English;1;1;Finance;2;32470;12/12/2017;;4;M031;9;353;292;338;0;;
E0867;Lusophone Americas;Portuguese;1;1;IT;1;25268;01/04/2021;11/02/2022;5;M043;5;298;26;373;0;;
E0868;Central Europe;Polish;1;1;Human Resources;1;26330;06/02/2015;21/02/2020;2;M016;10;308;284;309;0;;
E0869;Lusophone Europe;Portuguese;1;1;IT;2;33320;04/06/2016;;2;M049;4;17;168;367;0;;
E0870;Anglophone Americas;English;0;0;Sales;2;41107;25/06/2015;;4;M002;6;363;288;238;0;;
E0871;Lusophone Europe;Portuguese;0;0;Research & Development;2;42098;18/09/2020;;4;M049;5;353;36;32;0;;
E0872;Anglophone Americas;English;0;0;Research & Development;3;47183;10/02/2018;;3;M022;7;35;34;282;0;;
E0873;Southern Europe;Italian;0;0;Finance;3;55112;11/08/2021;;5;M039;12;295;227;319;0;;
E0874;Anglophone Americas;English;1;1;Sales;4;63110;20/08/2018;;3;M023;7;324;303;382;0;;
E0875;Francophone Europe;French;0;0;Research & Development;3;54599;24/07/2016;;4;M013;8;335;258;356;0;;
E0876;Lusophone Americas;Portuguese;1;1;IT;4;62745;28/07/2020;;3;M046;7;373;371;317;0;;
E0877;Francophone Europe;French;1;0;Operations;5;76812;09/11/2017;;3;M036;12;346;274;306;0;;
E0878;Lusophone Europe;Portuguese;0;0;Finance;2;36295;26/07/2016;01/02/2019;4;M004;3;369;348;307;0;;
E0879;Francophone Europe;French;0;0;IT;2;32452;28/05/2022;;1;M022;12;342;28;342;0;;
E0880;Central Europe;Czech;1;1;Human Resources;2;31940;19/04/2019;31/03/2023;1;M011;4;335;258;31;0;;
E0881;Southern Europe;Spanish;1;1;Research & Development;1;28416;21/06/2017;24/12/2017;3;M020;9;241;194;314;1;10;Inclusion Issues
E0882;Anglophone Americas;English;0;0;Finance;1;30376;20/04/2017;;3;M034;8;373;318;393;0;;
E0883;Southern Europe;Greek;1;1;Human Resources;3;47086;02/11/2023;;3;M023;9;288;314;379;0;;
E0884;Other;Mandarin;1;1;IT;4;56615;10/04/2019;18/03/2022;4;M028;4;246;191;358;1;0;Performance
E0885;Lusophone Americas;Portuguese;0;0;IT;2;35985;12/03/2017;;5;M024;3;351;301;359;0;;
E0886;Lusophone Americas;Portuguese;1;1;Research & Development;1;23961;31/01/2017;29/04/2019;2;M005;6;309;312;29;0;;
E0887;Southern Europe;Greek;1;1;Finance;4;68080;11/03/2017;;2;M050;4;29;322;255;0;;
E0888;Anglophone Americas;English;1;0;Research & Development;3;45418;20/01/2018;;1;M033;3;302;255;359;0;;
E0889;Southern Europe;Spanish;0;0;Sales;2;35267;03/10/2017;;4;M046;6;366;37;478;1;10;Lack of Growth
E0890;Lusophone Europe;Portuguese;0;0;IT;2;38228;05/04/2022;;3;M039;12;387;337;258;0;;
E0891;Lusophone Europe;Portuguese;1;0;Research & Development;4;66115;14/02/2019;;2;M027;9;286;281;327;1;10;Lack of Growth
E0892;Lusophone Americas;Portuguese;1;1;Research & Development;1;27831;01/11/2017;;3;M030;8;351;345;302;0;;
E0893;Lusophone Americas;Portuguese;0;0;Human Resources;1;23497;20/03/2020;;4;M028;4;312;262;283;0;;
E0894;Southern Europe;Italian;1;1;Sales;4;70562;20/08/2016;;3;M004;3;296;217;336;0;;
E0895;Anglophone Americas;English;0;0;Finance;2;37146;16/02/2019;08/07/2022;3;M029;10;295;283;308;0;;
E0896;Lusophone Europe;Portuguese;0;0;Finance;2;39954;16/03/2023;;3;M010;6;296;295;367;0;;
E0897;Lusophone Americas;Portuguese;1;1;Finance;2;36012;13/09/2016;;3;M014;3;35;314;418;0;;
E0898;Francophone Europe;French;0;0;Finance;1;27972;04/11/2018;;5;M031;7;369;293;311;0;;
E0899;Central Europe;Czech;0;0;Operations;1;28346;14/01/2023;;4;M039;6;332;306;296;0;;
E0900;Lusophone Europe;Portuguese;1;1;Sales;1;24022;15/10/2023;22/12/2024;3;M010;4;325;279;284;0;;
E0901;Anglophone Americas;English;1;1;Operations;2;33534;09/07/2018;;2;M026;9;352;349;456;1;10;Inclusion Issues
E0902;Lusophone Europe;Portuguese;0;0;Finance;2;35584;23/09/2017;;2;M011;12;373;32;383;1;10;Inclusion Issues
E0903;Lusophone Americas;Portuguese;1;1;IT;3;41726;28/12/2016;12/02/2019;5;M024;8;309;265;362;1;0;Performance
E0904;Lusophone Americas;Portuguese;0;0;Research & Development;3;53537;01/07/2020;26/04/2024;3;M034;4;387;362;304;1;10;Better Opportunity
E0905;Lusophone Europe;Portuguese;0;0;Research & Development;3;46159;19/10/2018;;4;M029;8;391;343;288;0;;
E0906;Other;Hindi;1;1;Finance;1;20828;04/08/2021;;2;M029;5;2;188;356;0;;
E0907;Central Europe;Czech;1;1;Finance;1;28502;11/03/2021;;3;M046;6;358;291;307;0;;
E0908;Lusophone Americas;Portuguese;1;1;Finance;3;47937;18/08/2018;;4;M048;9;358;274;234;0;;
E0909;Southern Europe;Spanish;1;1;Sales;2;39075;29/08/2016;09/12/2017;3;M039;10;405;344;331;0;;
E0910;Lusophone Europe;Portuguese;0;0;Sales;2;34393;27/08/2023;;3;M014;5;299;244;404;0;;
E0911;Lusophone Europe;Portuguese;0;0;Operations;3;53400;17/11/2019;;4;M003;10;415;363;298;0;;
E0912;Francophone Europe;French;1;1;Human Resources;2;38735;29/10/2021;;5;M038;6;484;408;353;0;;
E0913;Lusophone Americas;Portuguese;1;1;Finance;1;22055;15/01/2020;17/07/2020;3;M005;7;215;177;348;0;;
E0914;Central Europe;Czech;0;0;Operations;3;50399;04/07/2021;15/09/2025;3;M050;4;327;343;25;0;;
E0915;Central Europe;German;1;1;IT;2;32177;19/05/2020;07/08/2021;5;M047;7;32;313;339;0;;
E0916;Central Europe;Polish;1;0;Sales;5;90605;09/11/2015;;4;M001;6;33;352;375;0;;
E0917;Francophone Europe;French;1;1;Human Resources;2;35315;23/09/2020;19/12/2024;4;M006;8;331;266;315;0;;
E0918;Central Europe;Czech;0;0;Human Resources;5;84681;02/11/2018;25/11/2023;4;M013;10;351;375;335;0;;
E0919;Anglophone Americas;English;0;0;Finance;1;28645;07/07/2019;26/01/2021;4;M031;12;35;302;376;0;;
E0920;Other;Other;1;1;Sales;3;38404;30/01/2020;10/10/2023;3;M043;8;273;224;298;0;;
E0921;Other;Other;1;1;Operations;2;33422;23/04/2020;;5;M047;8;342;351;356;1;10;Lack of Growth
E0922;Lusophone Americas;Portuguese;1;1;Research & Development;3;52489;23/02/2018;12/12/2020;5;M034;8;251;253;36;0;;
E0923;Lusophone Americas;Portuguese;1;1;Research & Development;5;91622;24/01/2019;08/01/2025;3;M022;8;344;295;361;0;;
E0924;Francophone Europe;French;0;0;Operations;5;99305;14/02/2021;17/09/2024;4;M007;9;437;393;326;0;;
E0925;Anglophone Americas;English;1;1;Human Resources;1;24321;07/05/2020;18/05/2025;3;M035;4;314;329;258;1;10;Lack of Growth
E0926;Lusophone Europe;Portuguese;0;0;Human Resources;2;40086;02/06/2016;12/04/2022;4;M044;11;317;288;391;0;;
E0927;Southern Europe;Greek;0;0;Research & Development;2;34897;27/10/2019;19/01/2024;3;M034;7;302;301;247;0;;
E0928;Francophone Europe;French;0;0;Sales;3;49892;14/04/2016;;2;M017;5;291;205;298;0;;
E0929;Other;Mandarin;1;1;Research & Development;3;46613;28/06/2016;;3;M008;12;309;279;399;0;;
E0930;Anglophone Americas;English;1;1;Human Resources;4;64951;25/05/2022;;3;M043;6;369;344;318;0;;
E0931;Francophone Europe;French;1;0;Finance;1;24251;09/09/2015;;4;M048;10;287;255;372;1;10;Inclusion Issues
E0932;Lusophone Europe;Portuguese;0;0;Sales;2;35485;02/04/2017;;3;M031;9;376;333;397;0;;
E0933;Lusophone Americas;Portuguese;1;1;Operations;2;31275;02/02/2023;;3;M007;7;359;291;321;1;0;Performance
E0934;Southern Europe;Italian;0;0;IT;5;101051;10/06/2021;;3;M012;10;377;342;339;0;;
E0935;Francophone Europe;French;1;1;Research & Development;1;27001;07/10/2019;07/10/2024;3;M013;9;259;155;297;0;;
E0936;Lusophone Europe;Portuguese;0;0;Sales;2;40361;21/12/2020;28/09/2022;3;M036;3;331;292;318;0;;
E0937;Francophone Europe;French;1;1;IT;1;28478;13/12/2019;;3;M014;6;311;287;406;1;10;Lack of Growth
E0938;Anglophone Americas;English;1;0;Operations;1;29281;08/01/2021;;5;M016;3;325;265;346;1;0;Restructuring
E0939;Other;Other;0;0;Research & Development;3;51152;14/02/2016;18/11/2019;3;M037;7;382;344;417;0;;
E0940;Lusophone Americas;Portuguese;0;0;Operations;1;24900;05/12/2016;;3;M003;5;317;293;372;1;10;Inclusion Issues
E0941;Francophone Europe;French;1;1;IT;1;27796;12/05/2018;;3;M045;4;335;284;318;1;10;Inclusion Issues
E0942;Anglophone Americas;English;0;0;Research & Development;1;27977;16/11/2019;03/12/2024;2;M046;11;371;317;239;0;;
E0943;Southern Europe;Greek;0;0;Operations;5;101733;06/10/2016;;3;M043;12;342;345;385;0;;
E0944;Francophone Europe;French;0;0;Human Resources;1;25560;31/08/2023;;5;M038;4;434;396;315;1;0;Restructuring
E0945;Southern Europe;Greek;0;0;IT;3;53866;07/07/2016;06/01/2018;3;M015;5;331;309;379;1;10;Better Opportunity
E0946;Lusophone Europe;Portuguese;0;0;Sales;2;40992;30/06/2015;;4;M014;5;301;279;307;0;;
E0947;Lusophone Europe;Portuguese;1;1;Operations;1;26505;22/08/2022;09/01/2025;1;M049;3;336;243;304;0;;
